104;14;[ 2, 2, 26, 26, 26 ];6.320; 64;FastAbelian;{[ $.3 * $.4^9, $.1, $.1 * $.2 * $.3 * $.4^10, $.2 * $.3, $.3 * $.4^7 ]:[ $.1 * $.3 * $.4^12, $.1, $.2 * $.3, $.1 * $.2 * $.4^4, $.1 * $.4^10 ]:[ $.1 * $.2 * $.3 * $.4^8, $.3 * $.4^9, $.2, $.2 * $.3 * $.4^9, $.1 * $.2 * $.3 ]:[ $.2 * $.4^10, $.3 * $.4, $.1 * $.3, $.3 * $.4^2, $.1 * $.2 * $.3 ]:[ $.2 * $.4^8, $.1 * $.2 * $.4, $.1 * $.3 * $.4^4, $.1 * $.2, $.1 * $.2 * $.3 ]:[ $.3 * $.4^8, $.1 * $.3 * $.4^11, $.2, $.2 * $.3, $.1 * $.3 * $.4^7 ]:[ $.2, $.1 * $.3 * $.4^6, $.1 * $.3 * $.4^6, $.1 * $.2, $.1 * $.4 ]:[ $.1, $.2 * $.4^8, $.1 * $.2 * $.4, $.1 * $.3 * $.4^4, $.1 * $.3 ]:[ $.2 * $.4^6, $.1 * $.2 * $.4^11, $.1 * $.3, $.1 * $.3, $.1 * $.4^9 ]:[ $.2, $.1 * $.3 * $.4^5, $.3, $.1 * $.3 * $.4^7, $.2 * $.3 * $.4 ]:[ $.1 * $.3 * $.4^12, $.2, $.2, $.3 * $.4^2, $.1 * $.4^12 ]:[ $.3 * $.4^10, $.2, $.2 * $.3, $.1 * $.4^6, $.1 * $.4^10 ]:[ $.1 * $.2 * $.4^10, $.1 * $.4^4, $.2 * $.4^12, $.1 * $.3, $.1 * $.3 ]:[ $.2 * $.4^8, $.2, $.1 * $.2 * $.4, $.2 * $.3, $.1 * $.3 * $.4^4 ]:[ $.1 * $.2 * $.3 * $.4^8, $.3 * $.4^9, $.1, $.3, $.2 * $.3 * $.4^9 ]}
104;13;[ 2, 2, 26, 26, 26 ];5.840; 64;FastAbelian;{[ $.2 * $.3 * $.4^11, $.2 * $.4^8, $.3 * $.4^7, $.1 * $.3 * $.4^7, $.1 * $.3 * $.4^7 ]:[ $.2 * $.3 * $.4^8, $.3 * $.4^4, $.2 * $.4^4, $.1 * $.3 * $.4^3, $.1 * $.3 ]:[ $.2 * $.4^11, $.2 * $.4^2, $.1 * $.4, $.3 * $.4, $.1 * $.3 * $.4^2 ]:[ $.3 * $.4^10, $.1 * $.3 * $.4^2, $.2 * $.4^5, $.3 * $.4^2, $.1 * $.2 * $.3 * $.4^12 ]:[ $.2 * $.3 * $.4^12, $.2 * $.3 * $.4^5, $.2 * $.4^11, $.1 * $.3 * $.4^12, $.1 * $.2 * $.3 * $.4^10 ]:[ $.2 * $.4^6, $.2 * $.3 * $.4^6, $.3 * $.4^6, $.1 * $.3 * $.4, $.1 * $.3 * $.4^9 ]:[ $.3 * $.4^10, $.3 * $.4^10, $.2 * $.4^11, $.1 * $.3 * $.4^3, $.1 * $.2 * $.3 * $.4^11 ]:[ $.3 * $.4^10, $.2 * $.4^11, $.2 * $.4^9, $.1 * $.4^5, $.1 * $.3 * $.4 ]:[ $.2 * $.4^6, $.2 * $.4, $.1 * $.4^4, $.3 * $.4, $.1 * $.3 * $.4^11 ]:[ $.2 * $.4^11, $.1 * $.3 * $.4^11, $.3 * $.4^12, $.3 * $.4^12, $.1 * $.2 * $.3 * $.4^11 ]:[ $.2 * $.3 * $.4^10, $.2 * $.4^5, $.3 * $.4^7, $.1 * $.3 * $.4^11, $.1 * $.3 * $.4^2 ]:[ $.2 * $.4^7, $.3 * $.4^4, $.1 * $.4^4, $.2 * $.4^8, $.1 * $.3 * $.4 ]:[ $.3 * $.4^10, $.3 * $.4^10, $.2 * $.3 * $.4^10, $.1 * $.2 * $.4^12, $.1 * $.3 * $.4^8 ]:[ $.2 * $.3 * $.4^5, $.2 * $.3 * $.4^5, $.1 * $.4^10, $.3 * $.4^6, $.1 * $.3 * $.4^6 ]:[ $.2 * $.3 * $.4, $.3 * $.4^4, $.1 * $.2 * $.4^2, $.3 * $.4^8, $.1 * $.3 * $.4^5 ]:[ $.2 * $.3 * $.4^9, $.2 * $.3 * $.4^6, $.1 * $.3 * $.4^11, $.2 * $.4^9, $.1 * $.2 * $.3 * $.4^5 ]:[ $.2 * $.4, $.2 * $.3 * $.4^6, $.3 * $.4^5, $.1 * $.3 * $.4^3, $.1 * $.3 * $.4^4 ]:[ $.2 * $.3 * $.4^7, $.2 * $.4^5, $.3 * $.4^6, $.1 * $.3, $.1 * $.3 * $.4^8 ]:[ $.2 * $.3 * $.4^11, $.1 * $.2 * $.4^9, $.3 * $.4^5, $.3 * $.4^2, $.1 * $.3 * $.4^5 ]:[ $.2 * $.4^2, $.1 * $.3 * $.4^4, $.3 * $.4^7, $.3 * $.4^2, $.1 * $.2 * $.3 * $.4^11 ]:[ $.2 * $.3 * $.4^3, $.2 * $.4, $.2 * $.3 * $.4^6, $.1 * $.3 * $.4^2, $.1 * $.2 * $.3 * $.4^5 ]:[ $.2 * $.3 * $.4^5, $.2 * $.4^9, $.3 * $.4^7, $.1 * $.3 * $.4^11, $.1 * $.3 * $.4^3 ]:[ $.2 * $.3 * $.4^2, $.2 * $.4^12, $.2 * $.3 * $.4^6, $.1 * $.3 * $.4^9, $.1 * $.2 * $.3 * $.4^2 ]:[ $.2 * $.4, $.1 * $.3 * $.4^7, $.3 * $.4^4, $.3 * $.4^11, $.1 * $.2 * $.3 * $.4^8 ]:[ $.2 * $.3 * $.4^12, $.2 * $.4^5, $.3 * $.4^12, $.1 * $.3 * $.4^8, $.1 * $.3 * $.4^5 ]:[ $.2 * $.3 * $.4^11, $.2 * $.4^2, $.3 * $.4^8, $.1 * $.3 * $.4^5, $.1 * $.3 * $.4^10 ]:[ $.2 * $.3 * $.4^8, $.1 * $.2 * $.4^10, $.3 * $.4^6, $.3 * $.4^6, $.1 * $.3 * $.4 ]:[ $.2 * $.3 * $.4^9, $.1 * $.2 * $.4^3, $.2 * $.4^4, $.2 * $.4^5, $.1 * $.3 * $.4^3 ]:[ $.1 * $.3 * $.4^5, $.2 * $.4^9, $.3 * $.4^7, $.3 * $.4^2, $.1 * $.2 * $.3 * $.4^10 ]:[ $.2 * $.4^12, $.2 * $.3 * $.4^7, $.3 * $.4, $.1 * $.3 * $.4^11, $.1 * $.3 * $.4^4 ]:[ $.3 * $.4^3, $.1 * $.3 * $.4, $.2 * $.4^9, $.3 * $.4, $.1 * $.2 * $.3 * $.4^8 ]}
104;8;[ 2, 2, 26, 26, 26 ];3.530; 32;FastAbelian;{[ $.2 * $.4^7, $.2 * $.3 * $.4^4, $.3 * $.4^12, $.1 * $.4^12, $.1 * $.4^2 ]:[ $.2 * $.4^11, $.2 * $.4^2, $.3 * $.4^11, $.1 * $.3 * $.4^10, $.1 * $.4^12 ]:[ $.2 * $.3 * $.4^4, $.2 * $.4^9, $.3 * $.4^7, $.1 * $.3 * $.4^5, $.1 * $.3 * $.4^11 ]:[ $.3 * $.4^9, $.2 * $.3 * $.4^10, $.2 * $.3 * $.4^10, $.1 * $.3 * $.4^3, $.1 ]:[ $.3 * $.4^12, $.2 * $.3 * $.4^12, $.2 * $.3 * $.4^11, $.1 * $.3 * $.4^9, $.1 ]:[ $.2 * $.3 * $.4^6, $.2 * $.4^9, $.3 * $.4^7, $.1 * $.4^11, $.1 * $.4^2 ]:[ $.2 * $.3 * $.4^5, $.3 * $.4^7, $.2 * $.3 * $.4^7, $.1 * $.3 * $.4^12, $.1 * $.4^6 ]:[ $.3 * $.4^8, $.2 * $.4^12, $.2 * $.4^2, $.1 * $.3 * $.4^11, $.1 * $.4^2 ]:[ $.2 * $.3 * $.4^6, $.3 * $.4^11, $.2 * $.4^6, $.1 * $.3 * $.4^12, $.1 * $.3 * $.4^2 ]:[ $.3 * $.4^9, $.2 * $.4, $.2 * $.3 * $.4^12, $.1 * $.3 * $.4^10, $.1 * $.3 * $.4 ]:[ $.2 * $.3 * $.4^6, $.2 * $.3 * $.4^5, $.3 * $.4^12, $.1 * $.3 * $.4^4, $.1 * $.4^7 ]:[ $.2 * $.3 * $.4^12, $.3 * $.4^11, $.2 * $.4^6, $.1 * $.3 * $.4^5, $.1 * $.3 * $.4^2 ]:[ $.2 * $.4^7, $.3 * $.4^2, $.2 * $.3 * $.4^8, $.1 * $.3 * $.4, $.1 * $.3 * $.4^10 ]:[ $.2 * $.4^10, $.3 * $.4^10, $.2 * $.4^4, $.1 * $.4, $.1 * $.3 * $.4^3 ]:[ $.2 * $.4^10, $.3 * $.4^2, $.2 * $.3 * $.4^8, $.1 * $.4^7, $.1 ]:[ $.2 * $.4^7, $.3 * $.4^5, $.2 * $.4^6, $.1 * $.3 * $.4^10, $.1 * $.4^5 ]:[ $.2 * $.3 * $.4^3, $.2 * $.3 * $.4^12, $.3 * $.4^11, $.1 * $.3 * $.4^8, $.1 * $.4^8 ]:[ $.3 * $.4^8, $.2 * $.3 * $.4^2, $.2 * $.3 * $.4^10, $.1 * $.3 * $.4^7, $.1 ]:[ $.2 * $.3 * $.4^6, $.2 * $.4, $.3 * $.4^2, $.1 * $.3 * $.4^3, $.1 * $.3 * $.4^7 ]:[ $.3 * $.4^8, $.2 * $.4^10, $.2 * $.3 * $.4^10, $.1 * $.4^9, $.1 * $.4^7 ]:[ $.2 * $.3 * $.4^2, $.3 * $.4^12, $.2 * $.3 * $.4^8, $.1 * $.4^4, $.1 * $.3 * $.4^8 ]:[ $.2 * $.3 * $.4^4, $.3 * $.4^8, $.2 * $.3 * $.4^9, $.1 * $.3 * $.4, $.1 * $.4^6 ]:[ $.2 * $.3 * $.4^6, $.2 * $.3 * $.4, $.3 * $.4^3, $.1 * $.3 * $.4^7, $.1 * $.4^10 ]:[ $.3 * $.4^8, $.2 * $.3 * $.4, $.2 * $.4, $.1 * $.4^10, $.1 ]:[ $.2 * $.3 * $.4^2, $.3 * $.4^2, $.2 * $.3 * $.4^9, $.1 * $.3 * $.4^4, $.1 * $.4^4 ]:[ $.2 * $.4^8, $.3 * $.4^4, $.2 * $.4^3, $.1, $.1 * $.3 * $.4^11 ]:[ $.2 * $.4^8, $.2 * $.3 * $.4^12, $.3 * $.4^11, $.1 * $.4^10, $.1 * $.4^5 ]:[ $.2 * $.3 * $.4^5, $.3 * $.4^5, $.2 * $.4^12, $.1 * $.3 * $.4^6, $.1 * $.3 * $.4^10 ]:[ $.2 * $.4^12, $.3 * $.4^3, $.2 * $.3 * $.4^9, $.1 * $.3 * $.4, $.1 * $.3 * $.4^3 ]:[ $.2 * $.4, $.2 * $.3 * $.4^11, $.3 * $.4^2, $.1 * $.3 * $.4^9, $.1 * $.3 * $.4^8 ]:[ $.3 * $.4^9, $.2 * $.3 * $.4^4, $.2 * $.3 * $.4^10, $.1 * $.3 * $.4^4, $.1 * $.4^7 ]:[ $.2 * $.3 * $.4^3, $.3 * $.4^12, $.2 * $.4^5, $.1 * $.3 * $.4^11, $.1 * $.3 * $.4^4 ]:[ $.3 * $.4^6, $.2 * $.4^11, $.2 * $.3 * $.4^7, $.1 * $.4^6, $.1 * $.4^8 ]:[ $.2 * $.4^2, $.2 * $.4^2, $.3 * $.4^11, $.1 * $.4^5, $.1 * $.3 * $.4^3 ]:[ $.3 * $.4^9, $.2 * $.3 * $.4, $.2 * $.3 * $.4^8, $.1 * $.4^8, $.1 * $.3 * $.4^3 ]:[ $.3 * $.4, $.2 * $.4, $.2 * $.3 * $.4^7, $.1 * $.4^11, $.1 * $.4^2 ]:[ $.3 * $.4^7, $.2 * $.3 * $.4, $.2 * $.3 * $.4^10, $.1 * $.4^5, $.1 * $.3 ]:[ $.2 * $.4^9, $.2 * $.3 * $.4^12, $.3 * $.4^11, $.1 * $.4^11, $.1 * $.4^5 ]:[ $.3 * $.4^12, $.2 * $.3 * $.4^9, $.2 * $.3 * $.4^8, $.1, $.1 * $.3 * $.4^10 ]:[ $.3 * $.4^5, $.2 * $.4^10, $.2 * $.4^12, $.1 * $.3 * $.4^6, $.1 * $.4^5 ]:[ $.3 * $.4, $.2 * $.3 * $.4^11, $.2 * $.4^2, $.1 * $.4^6, $.1 * $.4^5 ]:[ $.3 * $.4^4, $.2 * $.3 * $.4^2, $.2 * $.3 * $.4^2, $.1 * $.3 * $.4^11, $.1 * $.4^3 ]}
104;8;[ 2, 2, 13, 26, 26 ];3.420; 32;FastAbelian;{[ $.2 * $.4^7, $.2 * $.4^7, $.4^3, $.1 * $.3 * $.4^5, $.1 * $.3 * $.4 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4^11, $.4^4, $.1 * $.4^2, $.1 * $.3 * $.4^6 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4^11, $.4^12, $.1 * $.3 * $.4^10, $.1 * $.4^6 ]:[ $.4^5, $.2 * $.4^2, $.2 * $.3 * $.4^7, $.1 * $.3 * $.4^8, $.1 * $.4^7 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4^11, $.4^11, $.1 * $.4^8, $.1 * $.3 * $.4^5 ]:[ $.2 * $.4^10, $.2 * $.3 * $.4^2, $.4, $.1 * $.4^11, $.1 * $.3 * $.4^11 ]:[ $.2 * $.3 * $.4^11, $.4^3, $.2 * $.4^6, $.1 * $.4^4, $.1 * $.3 * $.4^10 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4, $.4^9, $.1 * $.4, $.1 * $.3 * $.4^10 ]:[ $.2 * $.4^10, $.2 * $.4^11, $.4^3, $.1 * $.4^9, $.1 * $.4^11 ]:[ $.4^8, $.2 * $.4^7, $.2 * $.3 * $.4, $.1 * $.3 * $.4^12, $.1 * $.4^9 ]:[ $.2 * $.3 * $.4^6, $.2 * $.4^12, $.4^7, $.1 * $.4^6, $.1 * $.3 * $.4^7 ]:[ $.2 * $.3 * $.4^4, $.2 * $.3 * $.4^9, $.4^2, $.1 * $.3 * $.4^2, $.1 * $.3 ]:[ $.2 * $.3 * $.4^6, $.2 * $.3 * $.4, $.4, $.1 * $.4^2, $.1 * $.4^7 ]:[ $.4^5, $.2 * $.3 * $.4^3, $.2 * $.3 * $.4^2, $.1 * $.4^10, $.1 ]:[ $.2 * $.4^9, $.4^7, $.2 * $.3 * $.4^9, $.1 * $.4^3, $.1 * $.3 * $.4^4 ]:[ $.2 * $.3 * $.4^6, $.2 * $.3 * $.4^3, $.4, $.1 * $.3 * $.4^9, $.1 * $.3 * $.4^12 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4^6, $.4, $.1 * $.3 * $.4^10, $.1 * $.4^9 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4^6, $.4^11, $.1 * $.3, $.1 * $.4^2 ]:[ $.2 * $.4^2, $.4^2, $.2 * $.4^6, $.1 * $.3 * $.4^7, $.1 * $.3 * $.4^10 ]:[ $.2 * $.4^9, $.2 * $.4^4, $.4, $.1 * $.3 * $.4^6, $.1 * $.3 * $.4^5 ]:[ $.2 * $.4^2, $.4^12, $.2 * $.3 * $.4^7, $.1 * $.4^12, $.1 * $.3 * $.4^4 ]:[ $.2 * $.3 * $.4^6, $.2 * $.3 * $.4^3, $.4^2, $.1 * $.3 * $.4^6, $.1 * $.3 * $.4^8 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4, $.4^11, $.1 * $.4^8, $.1 * $.3 * $.4^2 ]:[ $.2 * $.3 * $.4^6, $.2 * $.4^10, $.4^7, $.1 * $.4^7, $.1 * $.3 * $.4^10 ]:[ $.2 * $.3 * $.4^3, $.2 * $.3 * $.4^2, $.4^11, $.1 * $.3 * $.4^5, $.1 * $.3 * $.4^2 ]:[ $.2 * $.4^10, $.2 * $.4^11, $.4^7, $.1 * $.4, $.1 * $.4^12 ]:[ $.2 * $.3 * $.4^6, $.2 * $.4^12, $.4^3, $.1 * $.4^10, $.1 * $.3* $.4^2 ]:[ $.2 * $.3 * $.4^3, $.2 * $.3 * $.4^2, $.4^9, $.1 * $.4^7, $.1 * $.4^6 ]:[ $.2 * $.3 * $.4^6, $.2 * $.4^7, $.4^4, $.1 * $.3 * $.4^6, $.1 * $.4^2 ]:[ $.2 * $.3 * $.4^4, $.2 * $.3 * $.4^9, $.4^9, $.1 * $.3 * $.4^10, $.1 * $.3 * $.4 ]:[ $.2 * $.4^7, $.2 * $.4^2, $.4^10, $.1 * $.4^7, $.1 * $.4 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4^11, $.4^6, $.1 * $.3 * $.4^8, $.1 * $.4^10 ]:[ $.2 * $.4^2, $.4^9, $.2 * $.4^6, $.1, $.1 * $.4^9 ]:[ $.2 * $.4^9, $.4^3, $.2 * $.4^4, $.1 * $.4, $.1 * $.4^11 ]:[ $.4^5, $.2 * $.3 * $.4^4, $.2 * $.3 * $.4^9, $.1 * $.4^6, $.1 * $.4 ]:[ $.2 * $.4^7, $.2 * $.3 * $.4^3, $.4^3, $.1 * $.3 * $.4^6, $.1 * $.4^6 ]:[ $.4^5, $.2 * $.4^7, $.2 * $.3 * $.4^3, $.1 * $.3 * $.4^6, $.1 * $.4^4 ]:[ $.2 * $.4^7, $.4^5, $.2 * $.3 * $.4^11, $.1 * $.3 * $.4^11, $.1 * $.4 ]:[ $.2 * $.3 * $.4^6, $.2 * $.4^7, $.4^5, $.1 * $.4^6, $.1 * $.3 * $.4 ]:[ $.2 * $.3 * $.4^6, $.2 * $.3 * $.4^3, $.4^4, $.1 * $.3 * $.4^11, $.1 * $.3 * $.4^11 ]:[ $.2 * $.4^7, $.2 * $.4^7, $.4^6, $.1 * $.3 * $.4^3, $.1 * $.3 * $.4^9 ]:[$.2 * $.4^2, $.4^6, $.2 * $.4^6, $.1 * $.3, $.1 * $.3 * $.4^12 ]}
104;8;[ 2, 2, 2, 4, 4 ];3.400; 32;FastAbelian;{[ $.3, $.1 * $.2, $.1 * $.2 * $.3 * $.4, $.1 * $.4^9, $.1 * $.3 * $.4^8 ]}
224;77;[ 2, 2, 2, 2, 2 ];3.100; 32;FastAbelian;{[ $.2 * $.4 * $.5, $.1 * $.5 * $.6^2, $.1 * $.2 * $.6^4, $.1 * $.3 * $.4 * $.5 * $.6^6, $.1 * $.3 * $.5 * $.6^4 ]}
100;1;[ 2, 4, 4, 4, 4 ];2.560; 32;FastAbelian;{[ $.2, $.1 * $.3^2, $.1 * $.2 * $.3, $.1 * $.2 * $.3^2 * $.4^4, $.1 * $.2 * $.3^3 * $.4^4 ]}
100;7;[ 2, 4, 4, 4, 4 ];2.310; 32;FastAbelian;{[ $.2, $.1 * $.3 * $.4^3, $.1 * $.2 * $.4^4, $.1 * $.2 * $.3^4 * $.4^4, $.1 * $.2 * $.4^3 ]}
104;5;[ 2, 2, 2, 4, 4 ];1.490; 32;FastAbelian;{[ $.3, $.1 * $.2 * $.4^8, $.1 * $.2 * $.4^5, $.1 * $.4^11, $.1 * $.4 ]:[ $.3, $.1 * $.4^10, $.1 * $.2 * $.3 * $.4^2, $.1 * $.2 * $.4^5, $.1 * $.3 ]:[ $.2 * $.3, $.1 * $.2 * $.4^5, $.1 * $.4^7, $.1 * $.4^6, $.1 * $.4^4 ]:[ $.1 * $.4^10, $.2 * $.3, $.1 * $.2 * $.4^2, $.1 * $.3 * $.4^7, $.1 * $.3 * $.4^2 ]}
104;5;[ 2, 2, 2, 4, 52 ];1.510; 32;FastAbelian;{[ $.2 * $.4, $.3, $.1 * $.4^8, $.2 * $.3, $.1 * $.3 * $.4^7 ]:[ $.2 * $.4^12, $.1 * $.2 * $.4^12, $.1 * $.3 * $.4^7, $.1 * $.3 * $.4^10, $.1 * $.3 * $.4^3 ]:[ $.2 * $.4^12, $.3, $.2, $.1 * $.4^12, $.1 ]:[ $.2 * $.4, $.3, $.3, $.1 * $.2 * $.4^2, $.1 * $.3 * $.4 ]:[ $.2 * $.4^12, $.1 * $.4^12, $.1 * $.4^8, $.1 * $.2 * $.4^10, $.1 * $.3 * $.4^2 ]}
