12;2;[ 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 6 ];0.05;32;FastAbelian;{[ $.3, $.3, $.3, $.3, $.3, $.3, $.3, $.2, $.1, $.1 * $.3, $.2^2 * $.3 ]}
12;2;[ 2, 3, 3, 4, 4, 4, 4, 6, 6 ];0.05;32;FastAbelian;{[ $.3, $.2, $.2^2, $.1, $.1, $.1, $.1 * $.3, $.2 * $.3, $.2^2 * $.3 ]:[ $.3, $.2, $.2, $.1, $.1, $.1, $.1 * $.3, $.2^2 * $.3, $.2^2 * $.3 ]}
12;2;[ 3, 3, 4, 4, 4, 12, 12, 12 ];0.05;32;FastAbelian;{[ $.1 * $.2, $.1 * $.2, $.1 * $.2, $.2, $.2^2, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.1 * $.2, $.2, $.2^2, $.1, $.1, $.1 * $.3, $.1 * $.2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2, $.1 * $.2, $.2, $.2, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.1 * $.2^2, $.2^2, $.2^2, $.1, $.1, $.1 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2, $.1 * $.2, $.2, $.2, $.1, $.1, $.1 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.1 * $.2, $.2, $.2^2, $.1, $.1, $.1 * $.3 ]:[ $.1 * $.2^2, $.2, $.2, $.1, $.1, $.1 * $.3, $.1 * $.2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.2, $.2^2, $.1, $.1, $.1, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.2^2, $.2^2, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2^2, $.2^2, $.2^2, $.1, $.1, $.1, $.1 * $.2 * $.3 ]}
12;5;[ 2, 2, 3, 3, 6 ];0.05;32;FastAbelian;{[ $.1 * $.2 * $.3^2, $.1, $.2, $.3^2, $.3^2 ]}
14;2;[ 2, 2, 2, 14, 14, 14 ];0.05;32;FastAbelian;{[ $.1 * $.2^3, $.1 * $.2^5, $.1, $.1, $.1, $.1 * $.2^6 ]:[ $.1, $.1, $.1, $.1 * $.2^5, $.1 * $.2, $.1 * $.2 ]}
16;2;[ 2, 2, 2, 2, 4, 4, 4, 4 ];0.05;51;FastAbelian;{[ $.4, $.4, $.1 * $.2 * $.4, $.3 * $.4, $.3 * $.4, $.2, $.1 * $.2, $.2 * $.3 * $.4 ]:[ $.3, $.3, $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.2, $.2 * $.3 * $.4 ]:[ $.3, $.3, $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2, $.2 * $.4, $.2 * $.4 ]:[ $.1 * $.4, $.1 * $.3 * $.4, $.4, $.3, $.3, $.3, $.2 * $.4, $.2 * $.3 * $.4 ]:[ $.3, $.3 * $.4, $.3 * $.4, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.2, $.2 * $.3 * $.4 ]:[ $.1 * $.3, $.4, $.4, $.4, $.1 * $.2 * $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 ]:[ $.1 * $.3 * $.4, $.3, $.3, $.3, $.3, $.2, $.2, $.1 ]:[ $.1 * $.4, $.1 * $.3, $.4, $.3, $.1 * $.2 * $.4, $.3 * $.4, $.3 * $.4, $.1 * $.2 ]:[ $.1 * $.3, $.4, $.1 * $.2 * $.3, $.3 * $.4, $.3 * $.4, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 ]:[ $.4, $.4, $.3 * $.4, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2, $.2 * $.3, $.2 * $.3 * $.4 ]:[ $.1 * $.3 * $.4, $.3 * $.4, $.3 * $.4, $.3 * $.4, $.3 * $.4, $.2, $.2, $.1 ]:[ $.4, $.4, $.1 * $.3 * $.4, $.3 * $.4, $.3 * $.4, $.2, $.2, $.1 ]:[ $.1 * $.4, $.1 * $.3 * $.4, $.4, $.3, $.3 * $.4, $.3 * $.4, $.2 * $.4, $.2 * $.3 * $.4 ]:[ $.4, $.4, $.4, $.4, $.1 * $.3 * $.4, $.2, $.2, $.1 ]:[ $.3, $.3, $.3, $.3, $.1 * $.2 * $.3 * $.4, $.1 * $.2, $.2 * $.3, $.2 * $.3 * $.4 ]:[ $.1 * $.3 * $.4, $.3, $.3, $.3 * $.4, $.3 * $.4, $.2, $.2, $.1 ]:[ $.4, $.4, $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2, $.2 * $.4, $.2 * $.4 ]:[ $.4, $.4, $.4, $.4, $.1 * $.2 * $.4, $.2, $.1 * $.2, $.2 * $.3 * $.4 ]:[ $.1 * $.4, $.1 * $.3, $.4, $.1 * $.2 * $.4, $.3, $.3, $.3, $.1 * $.2 ]:[ $.4, $.4, $.3, $.3, $.1 * $.2 * $.3 * $.4, $.1 * $.2, $.2 * $.3, $.2 * $.3 * $.4 ]:[ $.1 * $.4, $.1 * $.3, $.4, $.4, $.4, $.3, $.2, $.2 * $.3 * $.4 ]:[ $.1 * $.4, $.1 * $.3 * $.4, $.4, $.4, $.4, $.3, $.2 * $.4, $.2 * $.3 * $.4 ]:[ $.4, $.4, $.4, $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2, $.2 * $.3, $.2 * $.3 * $.4 ]:[ $.1 * $.3, $.1 * $.3, $.3, $.3, $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2 * $.3 * $.4 ]:[ $.1 * $.3, $.4, $.3, $.3, $.1* $.2 * $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 ]:[ $.4, $.4, $.1 * $.3 * $.4, $.3, $.3, $.2, $.2, $.1 ]:[ $.4, $.4, $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.2, $.2 * $.3 * $.4 ]:[ $.4, $.4, $.1 * $.2 * $.4, $.3, $.3, $.2, $.1 * $.2, $.2 * $.3 * $.4 ]:[ $.1 * $.4, $.1 * $.3, $.4, $.4, $.4, $.1 * $.2 * $.4, $.3, $.1 * $.2 ]:[ $.1 * $.3, $.1 * $.3, $.4, $.4, $.3, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2 * $.3 * $.4 ]:[ $.1 * $.4, $.1 * $.3, $.4, $.3, $.3 * $.4, $.3 * $.4, $.2, $.2 * $.3 * $.4 ]:[ $.1 * $.2 * $.4, $.3, $.3, $.3, $.3, $.2, $.1 * $.2, $.2 * $.3 * $.4 ]:[ $.3, $.3 * $.4, $.3 * $.4, $.3 * $.4, $.1 * $.2 * $.3 * $.4, $.1 * $.2, $.2 * $.4, $.2 * $.4 ]}
18;2;[ 3, 6, 6, 6, 9, 18 ];0.05;32;FastAbelian;{[ $.2 * $.3^2, $.1 * $.2^2 * $.3^2, $.3^2, $.1 * $.3, $.1 * $.3^2, $.1 * $.3^2 ]:[ $.2 * $.3^2, $.1 * $.2^2 * $.3^2, $.3, $.1 * $.3^2, $.1 * $.3^2, $.1 * $.3^2 ]:[ $.2 * $.3^2, $.1 * $.2^2 * $.3^2, $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.2 * $.3, $.1 * $.2^2 * $.3^2, $.3^2, $.1 * $.3^2, $.1 * $.3^2, $.1 * $.3^2 ]:[ $.1 * $.2^2 * $.3^2, $.3, $.1 * $.3, $.1 * $.3^2, $.1 * $.3^2, $.2 ]:[ $.1 * $.2^2 * $.3^2, $.3^2, $.1 * $.3, $.1 * $.3, $.1 * $.3^2, $.2 ]:[ $.2 * $.3, $.1 * $.2^2 * $.3^2, $.3^2, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.2 * $.3, $.1 * $.2^2 * $.3^2, $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3^2 ]}
24;2;[ 2, 3, 24, 24 ];0.05;32;FastAbelian;{[ $.1 * $.2^2 * $.3, $.4, $.2^2, $.1 * $.2^2 ]}
24;2;[ 3, 4, 4, 8, 24 ];0.05;32;FastAbelian;{[ $.1 * $.2^2 * $.3, $.2, $.3, $.3 * $.4, $.1 * $.4 ]:[ $.1 * $.2^2 * $.3, $.2, $.3 * $.4, $.3 * $.4, $.1 ]:[ $.1 * $.2^2 * $.3, $.2, $.3, $.3, $.1 ]}
28;4;[ 2, 7, 14 ];0.05;32;FastAbelian;{}
36;14;[ 2, 2, 6, 6, 6 ];0.05;32;FastAbelian;{[ $.1 * $.3, $.1 * $.3 * $.4, $.1 * $.3 * $.4^2, $.2, $.1 * $.2 ]:[ $.1 * $.2 * $.3^2, $.1, $.1, $.1 * $.3 * $.4^2, $.2 * $.4 ]:[ $.1, $.2, $.2 * $.3 * $.4^2, $.2 * $.3^2, $.1 * $.2 * $.4 ]}
40;9;[ 2, 20, 20 ];0.05;32;FastAbelian;{[ $.1 * $.2 * $.3^2, $.2 * $.4, $.1 * $.3^3 ]}
44;4;[ 2, 11, 11, 22 ];0.05;32;FastAbelian;{}
44;4;[ 2, 11, 22, 22 ];0.05;32;FastAbelian;{[ $.1, $.1 * $.2 * $.3^3, $.2 * $.3^4, $.3^4 ]:[ $.1 * $.3^2, $.2, $.1 * $.2 * $.3^3, $.3^6 ]:[ $.2 * $.3^3, $.1 * $.3^3, $.1 * $.2, $.3^5 ]:[ $.2 * $.3^3, $.1 * $.3, $.1 * $.2, $.3^7 ]:[ $.3, $.2, $.1 * $.3^3, $.1 * $.2 * $.3^7 ]}
